content_id,url,type,title,category,status,published_at,updated_at,content_hash,source_count,review_state,primary_intent,gsc_clicks,gsc_impressions,gsc_window,gsc_available,proposed_action,reason,evidence,approval_needed
blog-dog-basic-training,/blog/dog-basic-training,blog,강아지 기초 훈련: 앉아·기다려·이리와 3단계 가이드,5,published,2026-04-17,,sha256:fabde3c2431199237824248c10a23535b0b11122b162b1c954a66340a84d1130,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-3.ts,true
seed-guide-dog-basic-training,/guide/dog-basic-training-guide,guide,강아지 기초 훈련법 — 앉아·기다려·이리와 3주 완성,5,published,2026-05-10T00:00:00.000Z,,sha256:f99e2ded969a06674c47b45d41b1669e61761c72929c49b70374d363f8791069,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/contents.ts,true
blog-dog-bath-guide,/blog/dog-bath-guide,blog,강아지 목욕 주기와 집에서 올바르게 씻기는 방법,5,published,2026-05-19T00:00:00.000Z,,sha256:d9dbb96eabf15214d1525f6136d24360d31d8437eb6432e13bc8512741991759,4,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts.ts,true
blog-411,/blog/dog-beach-water-safety-guide,blog,강아지와 바다·계곡 물놀이 — 안전하게 즐기기 위한 준비,5,published,2026-08-08T11:00:00.000Z,,sha256:3c1cb9cf33eb23b32c6f4f3ed2eec962fb35b81f4409c7547a59e9fcd2e21597,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-58.ts,true
blog-586,/blog/dog-bee-sting-allergic-reaction,blog,강아지 벌 쏘임과 알레르기 반응 — 응급 대처 가이드,3,published,2026-11-04T09:00:00.000Z,,sha256:f40f7edecfe28e3b5b317d862e406f169d5e4957b0e570c771eab0437903e296,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-93.ts,true
blog-149,/blog/dog-bite-inhibition-guide,blog,강아지 물기 억제 훈련 — 새끼 때부터 시작하는 입 조절 훈련,5,published,2026-06-15T15:00:00.000Z,,sha256:44b92fb8f32494236b0986c1b3d7542b8c7b864112c3ab14071c879eee2ecb6b,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-15.ts,true
blog-553,/blog/dog-bite-liability-compensation,blog,개물림 사고 — 가해견 보호자의 법적 책임과 피해자 보상,4,published,2026-10-18T11:00:00.000Z,,sha256:be2bf8fd30790cadbdbd5af22cdb2182efe33156d805f628fd2933e1af6bbc5a,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-86.ts,true
seed-guide-dog-bite-liability,/guide/dog-bite-liability-guide,guide,반려견 사고 손해배상 가이드 — 교상·재산피해 시 보호자 책임과 대처법,4,published,2026-05-22T00:00:00.000Z,,sha256:c92f0b90e270b034f01fa5612f0bc1d023daa1e2b17901334a32392b8fda7b92,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/contents.ts,true
blog-388,/blog/dog-bladder-stones-guide,blog,강아지 방광결석 — 소변 이상의 숨겨진 원인,3,published,2026-07-28T09:00:00.000Z,,sha256:33755d66b39e54e356de9b2e8318d792674e11fd6a8a80f376d372463b85a408,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-53.ts,true
blog-565,/blog/dog-body-language-guide,blog,강아지 바디랭귀지 — 말 못하는 강아지가 전달하는 신호들,5,published,2026-10-24T11:00:00.000Z,,sha256:55b44ec91aefc83c42ed30006ff62b1f374277889627258d9247db13b52416e8,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-88.ts,true
blog-158,/blog/dog-bone-chew-guide,blog,강아지 뼈·껌 완전 비교 — 안전한 것 vs 위험한 것,2,published,2026-06-17T12:00:00.000Z,,sha256:3945e240de293cfdc7b9b8842408816b9f2579378456ced71673487fc98185e0,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-16.ts,true
blog-609,/blog/dog-boredom-behavior-solutions,blog,강아지 지루함 행동 — 파괴·짖음·과잉 핥기의 진짜 원인,5,published,2026-11-15T11:00:00.000Z,,sha256:01200dfd78f26e28e66aa134fa516e930e33544d17634befda23ceb174ad6187,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-97.ts,true
blog-318,/blog/dog-boredom-enrichment-guide,blog,강아지가 파괴적이고 짖는 이유 — 지루함이 행동 문제의 핵심,5,published,2026-06-23T09:00:00.000Z,,sha256:b2a547124ade120cc828710c4c48d0668b7a20cce87a9ebc501a6c008364cff4,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-39.ts,true
blog-496,/blog/dog-breed-lifestyle-matching,blog,생활 방식에 맞는 견종 선택 — '귀여워서'가 평생의 실수가 되는 이유,1,published,2026-09-20T09:00:00.000Z,,sha256:8d39ad3f9f052d2e3ccbf32677b1482c5c6929731e9844f3b5a9e6ace5c87aa3,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-75.ts,true
blog-dog-breed-selection-guide,/blog/dog-breed-selection-guide,blog,강아지 품종 선택 가이드 — 생활 환경에 맞는 견종 고르는 법,1,published,,,sha256:75c50f391ee33a2fba9ab29b991446093243e83b78b776d066dd7e1ad6f917f4,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-4.ts,true
blog-dog-breed-small-guide,/blog/dog-breed-small-guide,blog,소형견 TOP 5 품종별 특성 비교 — 말티즈부터 치와와까지,1,published,,,sha256:ab787921a6a344e83ce998af3e96295f74adb4bd93a20943e7cc9b166223f1ff,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-5.ts,true
blog-442,/blog/dog-broken-nail-emergency,blog,강아지 발톱이 부러졌을 때 — 집에서 할 수 있는 응급처치,3,published,2026-08-24T09:00:00.000Z,,sha256:eb740f5fc60236c26d5f6509a553eab3cab1236989d394183b85d18951fcc93c,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-64.ts,true
blog-dog-broken-nail-guide,/blog/dog-broken-nail-guide,blog,강아지 발톱이 부러졌을 때 — 응급 처치와 동물병원 가야 하는 기준,3,published,,,sha256:660f4e6228fc049b6294c27724f6e5c4cd8a0dc06556ccce164d7653d50477f6,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-8.ts,true
blog-675,/blog/dog-cafe-pet-friendly-etiquette,blog,반려견 동반 카페·식당 에티켓 — 갈등 없이 즐기기,5,published,2026-12-18T11:00:00.000Z,,sha256:a5103da01ad166458a614e4cc0b8bb15712ea1d704d74066c690092b98cb6156,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-110.ts,true
blog-498,/blog/dog-calcium-phosphorus-diet,blog,강아지 칼슘·인 균형 — 집밥 사료 보완 시 반드시 알아야 할 것,2,published,2026-09-21T09:00:00.000Z,,sha256:49ea37771e7e9768546d74b96c7e623fda65d6522036aa252c449389adbd3eb6,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-75.ts,true
blog-dog-calorie-calculation,/blog/dog-calorie-calculation,blog,강아지 하루 칼로리 계산법 — 비만 예방의 첫걸음,2,published,,,sha256:6a6410ee263249d88a33d606ead10f645c97f5e28c89980752ad58d2359f5bc3,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-6.ts,true
blog-230,/blog/dog-camping-guide,blog,강아지와 캠핑 완전 가이드 — 준비물·안전·야외 생활 팁,5,published,2026-07-02T12:00:00.000Z,,sha256:46b903b1138b1bb425f80b299941874059fbc0fa734f0dfb6027b8e5f7b3699d,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-23.ts,true
blog-dog-cancer-early-detection,/blog/dog-cancer-early-detection,blog,강아지 암 조기 발견 — 보호자가 알아야 할 10가지 신호,3,published,,,sha256:fe25642db1b72be97fec0f5e1c6b55d8ad317e7a64fe6aecba81619369ae9464,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-8.ts,true
blog-576,/blog/dog-cancer-early-warning-signs,blog,강아지 암 조기 경고 신호 10가지 — 보호자가 놓치기 쉬운 것들,3,published,2026-10-30T09:00:00.000Z,,sha256:bf0824e0e86aa8eb6acf2e2f5015e76cb8d43d415bde3f11e192bd78423d4023,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-91.ts,true
blog-713,/blog/dog-car-motion-sickness-anxiety,blog,강아지 차 멀미·차량 공포증 대처법,5,published,2027-01-07T09:00:00.000Z,,sha256:6982e652485281dc6a9c3b0b68ab805bcadd679178f8dc7f8baad86d5e5e3a9d,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-118.ts,true
blog-178,/blog/dog-car-sickness-guide,blog,강아지 차 멀미 완전 가이드 — 원인·예방·해결법,5,published,2026-06-21T16:00:00.000Z,,sha256:aab13805af112ce65936d5daea09ca61e1a3804ba9fa09a5e938a8c256f57d4f,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-18.ts,true
blog-479,/blog/dog-car-travel-safety,blog,강아지 차량 이동 안전 — 이동장 없이 달리면 생기는 일,5,published,2026-09-11T11:00:00.000Z,,sha256:3682a28cb2a72c06074a365117054788ea2dd1b4f43296f2fbcf1180dbdaeaf6,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-71.ts,true
blog-309,/blog/dog-car-travel-safety-guide,blog,강아지 차량 이동 안전 — 1시간이든 5시간이든 지켜야 할 것들,5,published,2026-06-18T11:00:00.000Z,,sha256:80ae36d06e67a2247b8780ebb2e46dbc0236580c22475982eb930c315cd2c69b,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-37.ts,true
guide-dog-car-travel-safety,/guide/dog-car-travel-safety-guide,guide,강아지 자동차 이동 안전 가이드 — 카시트·하네스·멀미,5,published,,,sha256:e7297158ac92d14ea8fc37e7b3c49f4f3b17aed2c0675806513c585f2a58ee6c,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/guides-batch-2.ts,true
blog-271,/blog/dog-cat-dental-oral-health-guide,blog,강아지·고양이 구강 건강 완전 가이드 — 칫솔질·스케일링·구취 원인까지,3,published,2026-06-05T09:00:00.000Z,,sha256:8b3cc73efca8e53e0e3f2169eec36e5c4ee1600f4419f77cfb8a1abe585d7259,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-30.ts,true
blog-dog-cat-introduction,/blog/dog-cat-introduction,blog,강아지와 고양이 합사 — 첫 만남부터 공존까지 단계별 가이드,1,published,,,sha256:7433ac9402be32872258b8b6bedc031751e7e2bc3e41fb71da3eda428cfde3d6,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-4.ts,true
blog-659,/blog/dog-cat-omega3-fish-oil-guide,blog,강아지·고양이 오메가3 선택 가이드 — 어유 품질과 복용량,2,published,2026-12-10T11:00:00.000Z,,sha256:51032c7736ea086f7baf214435087fc1d875c8241ee05d28ff6e72c4085074c6,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-107.ts,true
blog-710,/blog/dog-cat-probiotic-strain-guide,blog,반려동물 유산균 균주별 효능 — 어떤 균주가 필요한가,2,published,2027-01-05T11:00:00.000Z,,sha256:6147715e387560cb1d5070a8a25a80100bb761fb9f8f67e01e80412357747c45,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-117.ts,true
blog-268,/blog/dog-cataract-eye-cloudy-guide,blog,강아지 백내장 — 눈이 하얗게 흐려진다면 알아야 할 것,3,published,2026-06-04T16:00:00.000Z,,sha256:6569903772bc7ee7df81f571b1eef02d6dcb00678f01df55a6cd68dcd5a82b57,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-29.ts,true
blog-613,/blog/dog-cherry-eye-guide,blog,강아지 체리 아이 — 눈에 빨간 덩어리가 튀어나왔을 때,3,published,2026-11-17T11:00:00.000Z,,sha256:274a7cde4f8246964c8c39c1ac8157bcba20e6941ddcdfa6e34829dab7381d18,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-98.ts,true
blog-dog-chewing-behavior-guide,/blog/dog-chewing-behavior-guide,blog,강아지 씹기 행동 — 파괴적 씹기 줄이는 현실적인 방법,5,published,,,sha256:12934f9b315884216581f9c3c9fd0e3398e712f26916ce6f431ac3c1bef852c3,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-11.ts,true
blog-680,/blog/dog-chicken-allergy-alternatives,blog,강아지 닭고기 알레르기 — 실제 빈도와 대안 단백질,2,published,2026-12-21T09:00:00.000Z,,sha256:6adce612967c2749fd9f5d01f42be022222bf9bc33c59f6f4353b16a033fa56a,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-111.ts,true
blog-693,/blog/dog-chicken-feet-duck-feet-safety,blog,강아지 닭발·오리발 간식 안전성 — 뼈 위험과 섭취 방법,2,published,2026-12-27T11:00:00.000Z,,sha256:a68c8d95b8a359d6912baf88299c64cbada66ab86e29f3ba7cf9467b23f76d49,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-114.ts,true
blog-511,/blog/dog-chronic-kidney-disease-guide,blog,강아지 만성 신장병(CKD) — 단계별 관리와 수명 연장 전략,3,published,2026-09-27T11:00:00.000Z,,sha256:339f71b3c4f3994fd0d1ddd11eb0126f96974bded20fb89eabee550f360b8131,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-78.ts,true
blog-691,/blog/dog-chronic-liver-disease-diet,blog,강아지 만성 간질환 — 진행 단계와 식이 관리,3,published,2026-12-26T11:00:00.000Z,,sha256:b3738e2500d43f8f3d33a3371e70edf1f6d28491e65f4e9b4333894bbbe6dc24,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-114.ts,true
guide-dog-claw-care-complete,/guide/dog-claw-care-complete-guide,guide,강아지 발톱 관리 완벽 가이드 — 단계별 깎기·거부하는 아이 대처법,5,published,,,sha256:6ad5dc6dfb79e119e4bd848eb005fe22a936a826f549eb917f5a5e86af612a83,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/guides-batch-3.ts,true
blog-239,/blog/dog-clicker-training-guide,blog,강아지 클리커 훈련 완전 가이드 — 원리·도구·단계별 실전 방법,5,published,2026-07-04T09:00:00.000Z,,sha256:541169bd81737f247845efa98eaad0bbe21a26c097fe677887c6f8cddf5ad4c0,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-24.ts,true
blog-179,/blog/dog-clothing-guide,blog,강아지 옷 완전 가이드 — 필요한 경우·선택법·입히는 방법,5,published,2026-06-21T21:00:00.000Z,,sha256:65157f6d476d66c909497a16d28664d3e0c929e9abc6b05951440c79fac703c2,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-18.ts,true
blog-dog-coat-care-guide,/blog/dog-coat-care-guide,blog,강아지 털 관리 완전 가이드 — 빗질·도구·견종별 주의사항,5,published,,,sha256:83a919f4b19c32bf214470d33805f9ef086e6568e3c4d767beb87f4ac058cc15,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-14.ts,true
blog-515,/blog/dog-cognitive-dysfunction-syndrome,blog,노령견 인지기능장애(강아지 치매) — 증상 인지와 삶의 질 관리,5,published,2026-09-29T11:00:00.000Z,,sha256:78e12f47c481e73edb4d5f7752d3f0554aaaa4b04f1c1d3db347f893fcee2a46,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-78.ts,true
blog-dog-crate-training-guide,/blog/dog-crate-training-guide,blog,강아지 켄넬 훈련 — 이동장을 안전한 공간으로 만드는 법,5,published,,,sha256:cfd890fd7f02261079bf7ee01305cd585fd0ef7500cef8dcc5a990d81f75bb2e,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-12.ts,true
blog-589,/blog/dog-crate-training-guide,blog,강아지 크레이트 훈련 — 감옥이 아닌 안식처로 만드는 방법,5,published,2026-11-05T11:00:00.000Z,,sha256:400bc809fb75c59efd5abd936c2ea4f1eff5faf6b195a473e0c704230852fdf0,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-93.ts,true
blog-735,/blog/dog-crate-training-safe-space,blog,강아지 크레이트 훈련 — 안식처로 만드는 단계별 방법,5,published,2027-01-18T09:00:00.000Z,,sha256:240db20c57a20db5e97b5e073f448ec8d88782ec62e8ca5b90b1da2b94267d04,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-122.ts,true
blog-436,/blog/dog-crate-training-step-by-step,blog,강아지 크레이트(케이지) 훈련 — 감옥이 아닌 안전 공간으로 만드는 법,1,published,2026-08-21T09:00:00.000Z,,sha256:10596e06805bbdd1996cba59a96d9493c9e280b3e1f48f1e1b7d49e8a121866b,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-63.ts,true
seed-condition-dog-cruciate-ligament,/condition/dog-cruciate-ligament,condition,강아지 전십자인대(CCL) 파열 — 증상·수술 방법·재활 가이드,3,published,2026-05-22T00:00:00.000Z,,sha256:b35f2dcfac48fac3b61ea8e5a5c8e9432f0d83f2530f8fb1c96c689492333dd7,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/contents.ts,true
blog-706,/blog/dog-cushings-syndrome-guide,blog,강아지 쿠싱증후군 — 배가 불룩하고 물을 많이 마실 때,3,published,2027-01-03T11:00:00.000Z,,sha256:aeffb5b1af73f3c23f6789a8298960acc708e84feb8f8c88097c787b05ccee0e,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-117.ts,true
blog-394,/blog/dog-cushings-syndrome-guide,blog,강아지 쿠싱증후군 — 살쪄 보이는데 사실 부신 문제일 수 있다,3,published,2026-07-31T09:00:00.000Z,,sha256:ee9f799cbd1e86c7da27ae91a3849207926eeaaa65eb8c6cf5e9d57a47d16f7b,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-54.ts,true
blog-476,/blog/dog-cushings-syndrome-guide,blog,강아지 쿠싱 증후군 — 물 많이 마시고 배가 빵빵해지는 이유,3,published,2026-09-10T09:00:00.000Z,,sha256:42ca95c178b430fd22b3f419e6b4f37ee21b7b46d526a08700d7f6bab6c40a35,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-71.ts,true
blog-639,/blog/dog-daily-health-check-routine,blog,강아지 매일 하는 건강 체크 — 3분으로 이상 신호 조기 발견,5,published,2026-11-30T11:00:00.000Z,,sha256:fae6355ec16cc2b5e1dfd8d7944f7f3a4b53b46c3aaae4dd57c2416790406243,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-103.ts,true
blog-459,/blog/dog-daily-mental-stimulation-routine,blog,강아지 하루 정신 자극 루틴 — 15분으로 행동 문제 예방하기,5,published,2026-09-01T11:00:00.000Z,,sha256:69a6841ce73a2182d2c0b60c94e34d6ecbe8bf8b4ac6f2b372b5d980bb77c084,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-67.ts,true
blog-dog-daycare-hotel-guide,/blog/dog-daycare-hotel-guide,blog,강아지 데이케어·펫호텔 잘 고르는 법 — 체크리스트 포함,5,published,,,sha256:6bfb9a9480b66d7d536ae6472f28e83f8a65cb9fade5cedc7fad59685639ae7f,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-10.ts,true
blog-711,/blog/dog-degenerative-myelopathy-dm,blog,강아지 퇴행성 척수병증(DM) — 뒷다리 마비 진행과 재활,3,published,2027-01-06T09:00:00.000Z,,sha256:95e9aa136610c10f2ef3049aced8bb072c6eccff29dbac4b5a9858cd33d5b5e4,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-118.ts,true
blog-454,/blog/dog-degenerative-myelopathy-guide,blog,강아지 척수 변성증(DM) — 뒷다리 약해지는 노령견의 신경 질환,3,published,2026-08-30T09:00:00.000Z,,sha256:e7684c2975ffce9d2b0640aba5dc1b867010e8d363206266926191e9cbdf7e42,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-66.ts,true
blog-646,/blog/dog-dehydration-check-guide,blog,강아지 탈수 확인법 — 집에서 30초로 체크하는 방법,2,published,2026-12-04T09:00:00.000Z,,sha256:b660ac78ad0b32290875ed5bf22d08f5d376039bf4ca00e9a9c1d6919801efd5,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-105.ts,true
blog-dog-dental-care,/blog/dog-dental-care,blog,강아지 치아 관리 — 양치 방법과 치석 예방 완전 가이드,5,published,2026-05-22T13:00:00.000Z,,sha256:da3fa4b21fa7f99b4f767436c27db63291f5b9297d38a840339ad6602e06d380,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-2.ts,true
seed-guide-dog-dental-care,/guide/dog-dental-care-guide,guide,강아지 치아·구강 관리 — 칫솔질부터 스케일링까지,5,published,2026-05-17T00:00:00.000Z,,sha256:5ec50fc3ca8db10177740b5ee2c33a5d86a248e39acc12534d1a15229efd035a,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/contents.ts,true
blog-306,/blog/dog-dental-disease-prevention,blog,강아지 치주질환 — 3살 이후 80%가 걸리는 침묵의 병과 예방법,3,published,2026-06-17T09:00:00.000Z,,sha256:d16da0a50f2f813d3ba2f3f874273f8f2b6e688a7bcf160a339dca000e27c600,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-37.ts,true
blog-294,/blog/dog-dental-disease-prevention-guide,blog,강아지 치과 질환 예방 — 이를 닦지 않으면 3세부터 치주염이 시작된다,3,published,2026-06-09T11:00:00.000Z,,sha256:82938358e789159b5aa5156a66872dc8436eaae941b9ddd0b10fffff44bd3ace,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-34.ts,true
blog-231,/blog/dog-dental-scaling-guide,blog,강아지 치과 스케일링 — 검사와 마취 상담 포인트,3,published,2026-07-02T17:00:00.000Z,,sha256:c1451e7f098886d2b21a5cbe6075c2ad1b0dbaf172da8e8ef99baa46189f9681,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-24.ts,true
seed-condition-dog-diabetes,/condition/dog-diabetes,condition,강아지 당뇨병 — 증상·원인·치료 및 관리,3,published,2026-05-20T00:00:00.000Z,,sha256:82e7c9022286a77f62af275c0153dc1b8bd453dc7348fd17391146bc6c51822a,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/contents.ts,true
blog-671,/blog/dog-diabetes-insipidus-guide,blog,강아지 요붕증 — 물을 너무 많이 마시는 원인,3,published,2026-12-16T11:00:00.000Z,,sha256:674c6a36aca4b833918a29420f1fa22899091f60984666fad3a1a51dd9798e1b,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-110.ts,true
